Symbol,Volume (Contracts) - Futures,Volume (Contracts) - Options,Volume (Contracts) - Total,Value (₹ Lakhs) - Futures,Value (₹ Lakhs) - Options (Premium),Value (₹ Lakhs) - Total,Open Interest (Contracts),Underlying
CANBK,3317,16787,20104,25019.50883,1957.74435,26977.25318,55309,110.93
DABUR,3721,21897,25618,25071.34688,1657.65375,26729.00063,39928,537.6
RECLTD,5064,18501,23565,24144.9059,1540.159965,25685.06587,100105,373.3
CDSL,3123,20366,23489,22985.01972,2413.303573,25398.32329,39480,1550
LTF,2263,7891,10154,23840.47983,1439.956115,25280.43595,20836,235
CGPOWER,3398,16940,20338,22709.66352,2303.40854,25013.07206,37664,786.05
PFC,4441,20353,24794,23008.99939,2000.09004,25009.08943,71615,396
COLPAL,4434,16723,21157,23468.16546,1038.160283,24506.32574,39409,2351.1
TECHM,2512,10697,13209,23042.93466,1322.69604,24365.6307,42825,1525.5
FEDERALBNK,2364,7857,10221,23158.5715,911.025,24069.5965,32192,194.46
SONACOMS,4799,15858,20657,21930.9992,1534.347045,23465.34624,38295,429.2
CHOLAFIN,2352,7021,9373,22169.7375,1113.9525,23283.69,31834,1511
ULTRACEMCO,3465,25671,29136,21574.55406,1538.983175,23113.53723,69390,12370
ASIANPAINT,3261,30161,33422,20862.56863,2162.692525,23025.26115,79690,2540.5
HDFCLIFE,2533,11597,14130,21678.44866,1103.60085,22782.04951,43987,777.8
UNITDSPR,3992,14147,18139,20994.09704,1080.33668,22074.43372,50401,1308.3
PERSISTENT,3594,21163,24757,19480.90459,1989.91647,21470.82106,38994,5398
TATAELXSI,3551,16134,19685,20200.90168,1252.54837,21453.45005,37168,5719.5
COALINDIA,3759,22858,26617,20120.7209,1237.6476,21358.3685,81298,394.2
TATACONSUM,3335,11332,14667,20276.22454,820.074805,21096.29935,40642,1105
NTPC,3940,29718,33658,19630.737,1386.5655,21017.3025,103496,331.7
TATAPOWER,3442,19547,22989,19364.5892,1433.125335,20797.71453,71888,385.9
YESBANK,3006,7117,10123,19652.41344,1071.6749,20724.08834,43788,20.9
EXIDEIND,2501,10106,12607,19090.47258,1233.81396,20324.28654,29799,418.55
TITAGARH,2612,17015,19627,17485.67202,2622.740643,20108.41266,14672,927
IDFCFIRSTB,2783,8830,11613,18713.68706,950.88413,19664.57119,63056,72
DIVISLAB,2832,19942,22774,17194.95669,1676.71765,18871.67434,45362,6022
ONGC,3380,16225,19605,17849.916,963.56835,18813.48435,63954,233.2
GODREJPROP,3169,10552,13721,17491.58857,1081.64969,18573.23826,48629,1999.1
MPHASIS,2155,7129,9284,17338.22646,1081.11135,18419.33781,23570,2899.5
APLAPOLLO,2964,6948,9912,17653.85286,699.57125,18353.42411,29039,1701.5
INDHOTEL,2205,8950,11155,17239.3315,967.4909,18206.8224,37956,778.2
LTIM,2089,12971,15060,16692.04512,1299.33774,17991.38286,25655,5339.5
ZYDUSLIFE,1759,7798,9557,16662.10554,1090.96191,17753.06745,19241,1045
DMART,2314,16825,19139,16006.65818,1690.5015,17697.15968,60767,4615
APOLLOHOSP,1648,11604,13252,16287.82743,1396.044875,17683.8723,33935,7864.5
GRASIM,2364,9265,11629,16622.06133,921.837,17543.89833,64789,2801
ICICIGI,2704,8858,11562,16622.09156,828.18528,17450.27684,21791,1900.1
POLYCAB,1796,8217,10013,16379.4853,1045.856513,17425.34181,21160,7250
CONCOR,2382,7620,10002,16526.544,861.19725,17387.74125,26756,549.95
ABB,2430,13804,16234,15923.88075,1376.9668,17300.84755,35758,5245.1
AUBANK,2264,9385,11649,16157.707,968.6682,17126.3752,31487,707.25
BRITANNIA,1939,18665,20604,15165.2423,1679.426513,16844.66881,52479,6251.5
JINDALSTEL,2430,7951,10381,15749.218,697.2049375,16446.42294,32711,1036
POWERGRID,2871,11067,13938,15708.68662,736.66762,16445.35424,51724,288.3
AMBER,1853,8619,10472,14761.85852,1549.58665,16311.44517,16215,7917.5
VOLTAS,2906,11810,14716,15197.54955,855.5409375,16053.09049,42201,1396.6
LICHSGFIN,2600,9451,12051,14806.2677,801.0625,15607.3302,43903,566.9
CIPLA,2411,16318,18729,14258.90153,1323.024488,15581.92601,49882,1571.5
NYKAA,1958,5462,7420,14595.2,779.1659375,15374.36594,29260,238.6
SBILIFE,2068,12376,14444,14188.524,858.3384,15046.8624,28295,1830.4
ADANIENSOL,2543,7253,9796,14201.44481,756.0612225,14957.50604,37651,828.8
IOC,1963,9883,11846,13800.60338,982.5382125,14783.14159,28361,142.8
PATANJALI,2656,5870,8526,14171.07996,533.79927,14704.87923,42245,591.8
ADANIGREEN,2183,12974,15157,12894.17604,1629.41952,14523.59556,43021,982
MUTHOOTFIN,1617,13454,15071,12971.37674,1438.982875,14410.35962,26751,2925
SAIL,2108,8188,10296,13150.03647,841.03774,13991.07421,40688,132.02
VBL,2731,10876,13607,13256.63578,700.157205,13956.79299,53393,470.45
JSWENERGY,2436,8221,10657,12865.1288,948.8706,13813.9994,50014,525.75
BANDHANBNK,2208,4663,6871,13193.75484,518.42952,13712.18436,32624,164.85
TATACHEM,1956,12734,14690,12308.67768,1324.43961,13633.11729,17894,962.5
SAMMAANCAP,2143,5789,7932,12646.89383,969.21484,13616.10867,27896,136.06
SBICARD,1864,8394,10258,12758.82888,742.08008,13500.90896,28405,853.35
FORTIS,1693,5266,6959,12743.22588,665.312855,13408.53873,18118,968.8
PGEL,3136,8079,11215,12542.70458,793.23853,13335.94311,26168,568.8
MAXHEALTH,2049,4976,7025,12703.30315,507.2065425,13210.50969,35349,1181.9
HINDPETRO,1540,4889,6429,12471.82515,662.69988,13134.52503,32640,398.6
FINNIFTY,425,56882,57307,7294.838064,5831.94276,13126.78082,27088,26356.7
MANAPPURAM,1369,5419,6788,11925.2382,878.0613,12803.2995,18154,291.1
IEX,2183,7702,9885,11886.129,827.3055,12713.4345,19917,145.7
NESTLEIND,1987,8147,10134,12124.44495,526.86985,12651.3148,55696,1218
BPCL,1831,9524,11355,11596.96458,804.948775,12401.91336,27788,318.15
MARICO,1348,4658,6006,11935.54512,454.92984,12390.47496,27093,735.7
HDFCAMC,1288,6813,8101,11259.86766,790.607835,12050.4755,23513,5791
PRESTIGE,1612,4582,6194,11273.9549,688.595355,11962.55025,16444,1551
CROMPTON,2014,4762,6776,11503.88388,457.01226,11960.89614,32901,314.6
HAVELLS,1460,3827,5287,11522.25135,402.94005,11925.1914,27738,1575.3
OFSS,1611,13308,14919,10871.02712,917.7026325,11788.72975,60366,8960
CUMMINSIND,1365,4340,5705,11031.61126,521.93114,11553.5424,24813,4029.9
BIOCON,1194,3596,4790,10936.45325,566.9535,11503.40675,24844,364.8
PETRONET,2101,9755,11856,10615.62492,845.20512,11460.83004,36195,278.1
KPITTECH,2177,4048,6225,10999.7906,364.40508,11364.19568,14403,1250
SYNGENE,1596,3329,4925,10609.3534,453.1863,11062.5397,13303,665
SRF,1763,5033,6796,10532.64646,460.84534,10993.4918,24206,2979.9
SUZLON,2249,6456,8705,10319.356,482.0784,10801.4344,38847,57.2
OBEROIRLTY,1842,3205,5047,10390.41612,335.289955,10725.70608,19431,1604
NHPC,1820,5790,7610,9720.15744,567.008,10287.16544,14734,83.38
PIDILITIND,1246,4762,6008,9651.336075,393.830325,10045.1664,23699,3080.9
UNIONBANK,1536,5484,7020,9101.637803,667.1984025,9768.836205,28235,133.85
INDIANB,1325,3517,4842,9226.5362,434.3829,9660.9191,10421,698.45
HUDCO,1470,4684,6154,8880.583305,661.9776375,9542.560943,17538,216.45
ICICIPRULI,1624,4121,5745,9042.32714,319.7592725,9362.086413,19047,601.7
SIEMENS,2061,12506,14567,8279.165013,906.79475,9185.959763,29264,3202
POLICYBZR,1354,5942,7296,8569.675415,600.667655,9170.34307,29227,1805.4
IRCTC,1362,6839,8201,8624.513888,511.39445,9135.908338,29696,722
NAUKRI,1671,4452,6123,8576.811225,340.9725,8917.783725,42957,1363.4
IGL,1390,5639,7029,8207.2749,642.527875,8849.802775,10880,214.7
UNOMINDA,1138,5835,6973,8063.04653,660.81323,8723.85976,11558,1281.9
ALKEM,1139,7922,9061,7766.4768,757.649775,8524.126575,16465,5445
MFSL,619,1751,2370,7921.77488,307.5088,8229.28368,9915,1586.7
BANKINDIA,1243,3484,4727,7633.31088,369.45636,8002.76724,16128,117.34
TATATECH,1333,4506,5839,7519.68088,414.50816,7934.18904,24335,702.85
LICI,1243,2119,3362,7647.25563,177.17728,7824.43291,23365,875.1
DALBHARAT,978,1269,2247,7646.811998,138.2283175,7785.040315,12175,2406
CYIENT,1414,3213,4627,7408.960103,316.2984725,7725.258575,13902,1229.2
KEI,974,4749,5723,7037.336565,594.71601,7632.052575,9727,4131
DELHIVERY,727,3184,3911,7090.514455,517.81708,7608.331535,12422,466.05
KALYANKJIL,1135,6251,7386,6760.65954,711.9535325,7472.613073,37853,502.65
IREDA,1371,2362,3733,6966.757845,250.00011,7216.757955,16065,147.73
TORNTPHARM,784,4259,5043,7029.7382,158.008175,7187.746375,12890,3560
SHREECEM,942,2164,3106,7009.0591,153.83021,7162.88931,13624,29600
TIINDIA,1020,4036,5056,6592.64622,498.17312,7090.81934,15681,3257.7
PIIND,1038,1918,2956,6797.40397,217.04907,7014.45304,14759,3712.4
IIFL,929,2012,2941,6718.7835,247.61517,6966.39867,12311,434.5
CAMS,1112,6126,7238,6449.072865,433.832985,6882.90585,21726,3865
PAGEIND,1006,4590,5596,6661.869165,103.9876155,6765.85678,21041,44150
IRFC,1113,5076,6189,5985.44415,475.19165,6460.6358,18163,126.2
PPLPHARMA,1144,3245,4389,5767.6425,370.43875,6138.08125,10865,200.85
OIL,1032,3589,4621,5744.16192,286.8733,6031.03522,12308,398.4
MANKIND,899,2756,3655,5254.65414,275.99715,5530.65129,9580,2580
TORNTPOWER,1011,2426,3437,4830.673013,222.3269625,5052.999975,13822,1266.1
BLUESTARCO,728,1345,2073,4463.648248,136.428695,4600.076943,9309,1884
360ONE,805,2157,2962,4282.8764,172.25635,4455.13275,10815,1068.1
RBLBANK,469,75,544,4041.237473,10.1844475,4051.42192,32798,274
KFINTECH,732,1702,2434,3672.7713,161.718615,3834.489915,6056,1105.5
INOXWIND,705,3115,3820,3449.003748,270.998492,3720.00224,20293,148.78
PHOENIXLTD,649,1476,2125,3547.174855,120.561805,3667.73666,18744,1559.7
NIFTYNXT50,180,484,664,3077.468263,66.83102,3144.299283,1334,68208.9
NCC,512,1436,1948,2897.30574,186.80598,3084.11172,10966,208.61
